"","StreamID","Family.x","monthyear","mean","lowCI","hiCI","sd","cv"
"19","Herbert River","Baetidae","2018-Nov",0.464255790537686,0.457670548705117,0.470841032370256,0.0033597585630582,0.00723686948345229
"20","Herbert River","Baetidae","2018-Oct",0.10902856068487,0.10828388967916,0.10977323169058,0.000379926150556196,0.00348464795068067
"21","Herbert River","Baetidae","2018-Sep",2.48061288992706,2.46751436763686,2.49371141221727,0.00668277775261948,0.00269400267158008
"22","Herbert River","Baetidae","2019-Apr",4.38442860383036,4.36387380564427,4.40498340201645,0.0104869193711029,0.00239185543172975
"23","Herbert River","Baetidae","2019-Jan",1.37517897520513,1.36794016385906,1.3824177865512,0.00369320565885064,0.00268561818166231
"24","Herbert River","Bivalva","2018-Apr",0.00532654689855589,0.00532654689855589,0.00532654689855589,0,0
"25","Herbert River","Bivalva","2019-Jan",0.0137829157796586,0.0137119713196777,0.0138538602396395,3.61951420864886e-05,0.00262608744514763
"26","Herbert River","Brachycentridae","2018-Nov",0.0186409235539022,0.0185205677546472,0.0187612793531572,6.14033108850949e-05,0.00329400583117788
"27","Herbert River","Brachycera","2018-Apr",0.153715989411127,0.153715989411127,0.153715989411127,0,0
"28","Herbert River","Brachycera","2018-Sep",0.0981450220290811,0.0981450220290811,0.0981450220290811,0,0
"29","Herbert River","Capniidae","2018-Apr",14.9184142198365,14.8423976832024,14.9944307564706,0.038783263474883,0.00259969075153539
"30","Herbert River","Capniidae","2018-Jun",0.402568783496842,0.400341221135252,0.404796345858431,0.0011364613520125,0.00282302403614317
"31","Herbert River","Capniidae","2018-May",0.606433590532147,0.603542110357656,0.609325070706639,0.00147522459302763,0.00243262348270173
"32","Herbert River","Capniidae","2018-Nov",0.125244178724481,0.123906910331541,0.126581447117422,0.000682267731794979,0.00544750054448333
"33","Herbert River","Capniidae","2018-Oct",0.0834514907196567,0.0826328163967996,0.0842701650425138,0.00041767252345574,0.00500497378601481
"34","Herbert River","Capniidae","2019-Apr",1.75108616047773,1.74183409368414,1.76033822727132,0.0047203593198434,0.00269567507663677
"35","Herbert River","Capniidae","2019-Jan",0.455353885661221,0.452900090067062,0.45780768125538,0.00125190989378545,0.00274931198175139
"36","Herbert River","Chironomidae","2018-Apr",7.18994255650675,7.16957930543338,7.21030580758012,0.0103892291433648,0.00144496691895859
"37","Herbert River","Chironomidae","2018-Aug",1.61107869110216,1.60652812180194,1.61562926040238,0.00232167815936094,0.0014410706144792
"38","Herbert River","Chironomidae","2018-Jul",0.439556021869853,0.437506416921205,0.441605626818501,0.00104569843310578,0.00237898784472893
"39","Herbert River","Chironomidae","2018-Jun",0.663720645522973,0.657931458669875,0.669509832376071,0.00295361445835469,0.00445008676207053
"40","Herbert River","Chironomidae","2018-May",0.886678597043264,0.880911048464818,0.892446145621711,0.00294258937503214,0.00331866516778972
"41","Herbert River","Chironomidae","2018-Nov",1.22841567717879,1.22163099882235,1.23520035553523,0.00346150965279642,0.0028178650900534
"42","Herbert River","Chironomidae","2018-Oct",0.450404374828258,0.448905519678825,0.451903229977691,0.00076470848567912,0.00169782650528363
"43","Herbert River","Chironomidae","2018-Sep",2.15713509321472,2.14359138367281,2.17067880275664,0.00690993408934493,0.0032032922328695
"44","Herbert River","Chironomidae","2019-Apr",8.22334881765413,8.11916756955516,8.32753006575309,0.0531527686984436,0.00646364028537056
"45","Herbert River","Chironomidae","2019-Jan",1.32475845504819,1.31840603488179,1.33111087521459,0.0032409737669418,0.00244646392298278
"46","Herbert River","Chloroperlidae","2018-Apr",1.70648003449807,1.69284216626797,1.72011790272818,0.00695797279958623,0.00407738306861162
"47","Herbert River","Chloroperlidae","2018-Jul",0.0877608369877289,0.0877608369877289,0.0877608369877289,0,0
"48","Herbert River","Chloroperlidae","2018-Jun",2.23408783104331,2.20526394132436,2.26291172076226,0.0147056545270554,0.00658239766705497
"49","Herbert River","Chloroperlidae","2018-May",2.49858161534714,2.49858161534714,2.49858161534714,0,0
"50","Herbert River","Chloroperlidae","2018-Nov",1.44734044303682,1.44256796766901,1.45211291840462,0.00243489359456322,0.00168232263962328
"51","Herbert River","Chloroperlidae","2018-Oct",1.3229046567086,1.31094028175199,1.33486903166521,0.00610414231048294,0.00461419670686631
"52","Herbert River","Chloroperlidae","2018-Sep",2.93328007636717,2.88187564001466,2.98468451271968,0.0262261908083436,0.00894090919569615
"53","Herbert River","Chloroperlidae","2019-Apr",0.925122381809188,0.920055613293905,0.930189150324471,0.00258504002226002,0.00279426816720687
"54","Herbert River","Chloroperlidae","2019-Jan",3.82829539167403,3.79305558951571,3.86353519383235,0.0179791739256948,0.00469639149706075
"55","Herbert River","Collembola","2018-Apr",0.00603739065374285,0.00602523670215964,0.00604954460532606,6.20082148553847e-06,0.00102706977917593
"56","Herbert River","Collembola","2018-Aug",0.0034069891645163,0.0034069891645163,0.0034069891645163,0,0
"57","Herbert River","Collembola","2018-Jul",0.00629603313229165,0.00629603313229165,0.00629603313229165,0,0
"58","Herbert River","Collembola","2019-Jan",0.0295457539797564,0.0293318854852844,0.0297596224742283,0.000109113515266175,0.00369303539658983
"59","Herbert River","Curculionidae","2018-Jul",0.273477576212555,0.273477576212555,0.273477576212555,0,0
"60","Herbert River","Daphniidae","2018-Apr",0.00640251772485114,0.00638088570289202,0.00642414974681025,1.10364356568454e-05,0.00172376495171702
"61","Herbert River","Daphniidae","2018-Nov",1.53019055747013,1.5149388904462,1.54544222449407,0.00778132705060034,0.00508520132516386
"62","Herbert River","Daphniidae","2018-Oct",0.0496905603214196,0.0494850331413777,0.0498960875014615,0.000104857871038732,0.00211021711891488
"63","Herbert River","Deuterophlebiidae","2018-Jun",0.284571187612156,0.284571187612156,0.284571187612156,0,0
"64","Herbert River","Deuterophlebiidae","2018-May",0.0540681408798709,0.0540681408798709,0.0540681408798709,0,0
"65","Herbert River","Diptera","2018-Apr",0.0664569532385627,0.0664569532385627,0.0664569532385627,0,0
"66","Herbert River","Diptera","2018-Jul",0.0133560634915364,0.0133560634915364,0.0133560634915364,0,0
"67","Herbert River","Diptera","2018-May",0.0682778157057566,0.0682778157057566,0.0682778157057566,0,0
"68","Herbert River","Empididae","2018-Apr",0.508814535270532,0.501437594445868,0.516191476095196,0.00376366528255171,0.00739692957189324
"69","Herbert River","Empididae","2018-Sep",0.129164740448792,0.127481623564132,0.130847857333453,0.000858708810162723,0.00664816734953422
"70","Herbert River","Ephemerellidae","2018-Apr",0.095679944314984,0.095679944314984,0.095679944314984,0,0
"71","Herbert River","Ephemerellidae","2018-Nov",0.0143215259049347,0.0142286901277036,0.0144143616821659,4.73631018652175e-05,0.00330712678101555
"72","Herbert River","Ephemerellidae","2018-Oct",1.03511448260057,1.03511448260057,1.03511448260057,0,0
"73","Herbert River","Ephemerellidae","2018-Sep",2.02518905818356,2.02518905818356,2.02518905818356,0,0
"74","Herbert River","Gammaridae","2018-Apr",0.0341251521544028,0.0341251521544028,0.0341251521544028,0,0
"75","Herbert River","Gammaridae","2018-Jun",0.0058,0.0058,0.0058,0,0
"76","Herbert River","Gammaridae","2018-Nov",0.00432106556571316,0.00426721380311281,0.00437491732831351,2.74748042458416e-05,0.00635834005016006
"77","Herbert River","Glossosomatidae","2018-Aug",0.15480602767006,0.15480602767006,0.15480602767006,0,0
"78","Herbert River","Glossosomatidae","2018-Oct",1.01579584785004,1.01579584785004,1.01579584785004,0,0
"79","Herbert River","Hemiptera","2018-Apr",0.0444122823450568,0.0444122823450568,0.0444122823450568,0,0
"80","Herbert River","Heptageniidae","2018-Apr",0.726117483378378,0.722067685066523,0.730167281690233,0.00206617968750883,0.00284551706136533
"81","Herbert River","Heptageniidae","2018-Aug",3.04914521358761,3.02576699110048,3.07252343607474,0.011927411387115,0.00391172297533224
"82","Herbert River","Heptageniidae","2018-Jul",0.230600732985799,0.230600732985799,0.230600732985799,0,0
"83","Herbert River","Heptageniidae","2018-Jun",7.48199568293072,7.41970044004174,7.54429092581969,0.0317827270314853,0.0042478943290483
"84","Herbert River","Heptageniidae","2018-May",2.33387017646099,2.3030104861557,2.36472986676629,0.0157444998002025,0.00674609066048263
"85","Herbert River","Heptageniidae","2018-Nov",1.91557322789362,1.89572151073329,1.93542494505395,0.0101282477360878,0.0052873195284865
"86","Herbert River","Heptageniidae","2018-Oct",7.47320012463433,7.39607855181744,7.55032169745122,0.0393469078664416,0.00526506813817821
"87","Herbert River","Heptageniidae","2018-Sep",10.572897566704,10.5144721886216,10.6313229447864,0.0298083431118833,0.00281931636278737
"88","Herbert River","Heptageniidae","2019-Apr",4.74065741763709,4.69949405325442,4.78182078201976,0.0210012709272494,0.00443003344833915
"89","Herbert River","Heptageniidae","2019-Jan",7.24244323376267,7.1945616049889,7.29032486253645,0.0244289708904794,0.0033730289768233
"90","Herbert River","Hydrophilidae","2018-Jul",0.0763731540406897,0.0763731540406897,0.0763731540406897,0,0
"91","Herbert River","Hydroptilidae","2018-Jun",0.329300782304177,0.329300782304177,0.329300782304177,0,0
"92","Herbert River","Hydroptilidae","2019-Apr",0.0460223302734394,0.0460223302734394,0.0460223302734394,0,0
"93","Herbert River","Hydroptilidae","2019-Jan",0.0460223302734394,0.0460223302734394,0.0460223302734394,0,0
"94","Herbert River","Hymenoptera","2018-Jul",1.87806846101092,1.87806846101092,1.87806846101092,0,0
"95","Herbert River","Leuctridae","2018-May",2.12512328337738,2.12512328337738,2.12512328337738,0,0
"96","Herbert River","Leuctridae","2019-Jan",0.399701041698217,0.398136417325096,0.401265666071337,0.000798242586863656,0.00199709909054064
"97","Herbert River","Lycosidae","2018-Apr",0.158328892470903,0.15718174025713,0.159476044684677,0.000585255889713573,0.00369645666422587
"98","Herbert River","Lycosidae","2018-Aug",0.561877229350846,0.561877229350846,0.561877229350846,0,0
"99","Herbert River","Lycosidae","2018-May",0.436391616240633,0.436391616240633,0.436391616240633,0,0
"100","Herbert River","Lycosidae","2018-Oct",0.0930800506125525,0.0930800506125525,0.0930800506125525,0,0
"101","Herbert River","Lycosidae","2018-Sep",0.390867668648341,0.390867668648341,0.390867668648341,0,0
"102","Herbert River","Lycosidae","2019-Apr",0.390867668648341,0.390867668648341,0.390867668648341,0,0
"103","Herbert River","Mollusca","2018-Nov",0.170359536334553,0.169906224358097,0.170812848311009,0.000231277542492758,0.00135758494927207
"104","Herbert River","Mollusca","2018-Sep",0.0163,0.0163,0.0163,0,0
"105","Herbert River","Nemouridae","2018-Apr",9.82425029326807,9.7961439524515,9.85235663408464,0.0143397163350321,0.00145962449112867
"106","Herbert River","Nemouridae","2018-Aug",0.637659773072108,0.630181497851862,0.645138048292353,0.00381527845504084,0.00598325096886644
"107","Herbert River","Nemouridae","2018-Jun",1.93626557260458,1.9246270079081,1.94790413730106,0.00593793911061779,0.00306669663223436
"108","Herbert River","Nemouridae","2018-May",0.567153354567329,0.561236276238078,0.573070432896579,0.00301887581724829,0.00532285631908383
"109","Herbert River","Nemouridae","2018-Nov",0.399152180122288,0.395390761110665,0.402913599133911,0.00191905740907231,0.00480783396569292
"110","Herbert River","Nemouridae","2018-Oct",1.68473008867735,1.65879971494921,1.71066046240549,0.0132295024505563,0.00785259463190484
"111","Herbert River","Nemouridae","2018-Sep",1.39350094304241,1.38020579532148,1.40679609076334,0.0067831196777116,0.00486768215807744
"112","Herbert River","Nemouridae","2019-Apr",1.66669535844628,1.65536344564067,1.6780272712519,0.00578148623898588,0.00346883202721309
"113","Herbert River","Nemouridae","2019-Jan",1.21583074223681,1.20493396619065,1.22672751828296,0.00555948117251865,0.00457257822111874
"114","Herbert River","Noctuidae","2018-Sep",0,0,0,0,NA
"115","Herbert River","Oligochaeta","2018-Apr",2.26644509376147,2.24466483227908,2.28822535524387,0.0111121815416831,0.00490291230626765
"116","Herbert River","Oligochaeta","2018-Aug",0.31729491363893,0.31624330743328,0.31834651984458,0.000536522348767015,0.00169092640853852
"117","Herbert River","Oligochaeta","2018-Jul",0.319920268224462,0.319920268224462,0.319920268224462,0,0
"118","Herbert River","Oligochaeta","2018-Jun",0.846444362886849,0.843004459528548,0.849884266245151,0.00175497508218961,0.00207334960115295
"119","Herbert River","Oligochaeta","2018-May",0.879596365922318,0.873192404071302,0.886000327773335,0.00326723599189803,0.00371447190834185
"120","Herbert River","Oligochaeta","2018-Nov",0.647558764936511,0.63993023733156,0.655187292541463,0.00389199712400576,0.00601026089792382
"121","Herbert River","Oligochaeta","2018-Oct",0.613226769497604,0.609332805159091,0.617120733836116,0.0019866740369959,0.00323970533547242
"122","Herbert River","Oligochaeta","2018-Sep",0.470032693404321,0.469153780645502,0.47091160616314,0.000448412283019055,0.000954002326458027
"123","Herbert River","Oligochaeta","2019-Apr",2.00284604478279,1.975609501991,2.03008258757459,0.0138959508081048,0.00693810232908433
"124","Herbert River","Oligochaeta","2019-Jan",0.756047985306205,0.751696177220626,0.760399793391785,0.00222026293466792,0.00293666933556962
"125","Herbert River","Onychiuridae","2018-Apr",0.0377041781985002,0.0377041781985002,0.0377041781985002,0,0
"126","Herbert River","Onychiuridae","2018-Aug",0.0254044313885521,0.0254044313885521,0.0254044313885521,0,0
"127","Herbert River","Onychiuridae","2018-Jul",0.00653501575525569,0.006476855503693,0.00659317600681838,2.96722864719064e-05,0.00454050725861569
"128","Herbert River","Onychiuridae","2018-Nov",0.0306759135916473,0.0306759135916473,0.0306759135916473,0,0
"129","Herbert River","Onychiuridae","2018-Oct",0.0367019694305722,0.0367019694305722,0.0367019694305722,0,0
"130","Herbert River","Onychiuridae","2018-Sep",0.0106542457508184,0.0106542457508184,0.0106542457508184,0,0
"131","Herbert River","Onychiuridae","2019-Apr",0.0106542457508184,0.0106542457508184,0.0106542457508184,0,0
"132","Herbert River","Pediciidae","2018-Sep",22.6099029195365,22.6099029195365,22.6099029195365,0,0
"133","Herbert River","Perlodidae","2018-Apr",72.9367052899371,72.7931337693946,73.0802768104796,0.0732487067548301,0.00100427770165451
"134","Herbert River","Perlodidae","2018-Jun",49.9637347456586,49.8320249658183,50.0954445254988,0.0671959045011302,0.00134489354815432
"135","Herbert River","Perlodidae","2018-May",73.5678709679427,73.0883524246998,74.0473895111857,0.244641510850136,0.00332538522090355
"136","Herbert River","Perlodidae","2018-Nov",6.94464166035377,6.90406881831382,6.98521450239372,0.02069951754098,0.00298064587826775
"137","Herbert River","Perlodidae","2018-Oct",16.9407290144663,16.7947278949609,17.0867301339718,0.0744882703906828,0.00439699320655412
"138","Herbert River","Perlodidae","2019-Apr",74.7185148037181,74.3636723830631,75.0733572243731,0.181036928550804,0.00242291925938811
"139","Herbert River","Perlodidae","2019-Jan",56.4414608008433,56.0888712538785,56.794050347808,0.179888794737064,0.00318717467947562
"140","Herbert River","Planorbidae","2018-May",0.334057757370601,0.334057757370601,0.334057757370601,0,0
"141","Herbert River","Poduridae","2018-Apr",0.0109872067061719,0.0109872067061719,0.0109872067061719,0,0
"142","Herbert River","Polycentropodidae","2018-Oct",0.0198127758123571,0.0198127758123571,0.0198127758123571,0,0
"143","Herbert River","Rhyacophilidae","2018-Apr",7.4436285875444,7.32591617681256,7.56134099827625,0.0600556592735207,0.00806806231224557
"144","Herbert River","Rhyacophilidae","2018-Nov",0.151288273511954,0.151288273511954,0.151288273511954,0,0
"145","Herbert River","Rhyacophilidae","2019-Jan",12.1480511194296,12.1480511194296,12.1480511194296,0,0
"146","Herbert River","Simulidae","2018-Apr",0.0603281566936956,0.0603281566936956,0.0603281566936956,0,0
"147","Herbert River","Simuliidae","2018-Apr",0.127207633273728,0.127207633273728,0.127207633273728,0,0
"148","Herbert River","Simuliidae","2018-Aug",0.421469171601042,0.421469171601042,0.421469171601042,0,0
"149","Herbert River","Simuliidae","2018-May",0.225677565445319,0.223712517196342,0.227642613694296,0.00100255788797154,0.00444243487824429
"150","Herbert River","Simuliidae","2018-Nov",0.031566567633006,0.031566567633006,0.031566567633006,0,0
"151","Herbert River","Simuliidae","2018-Oct",0.0098835211948751,0.0098835211948751,0.0098835211948751,0,0
"152","Herbert River","Simuliidae","2018-Sep",1.06058052143665,1.06058052143665,1.06058052143665,0,0
"153","Herbert River","Simuliidae","2019-Apr",0.181937227508205,0.180814886169689,0.18305956884672,0.000572606998723169,0.00314727780875603
"154","Herbert River","Simuliidae","2019-Jan",0.0287674836264887,0.0285856962388629,0.0289492710141145,9.27460573590423e-05,0.00322398922906288
"155","Herbert River","Sminthuridae","2018-Nov",0.0106542457508184,0.0106542457508184,0.0106542457508184,0,0
"156","Herbert River","Staphylinidae","2018-Jul",0.321891412147162,0.319418395501235,0.32436442879309,0.00126172080167831,0.00391970942393915
"157","Herbert River","Taeniopterygidae","2018-Apr",0.815496664472517,0.815496664472517,0.815496664472517,0,0
"158","Herbert River","Taeniopterygidae","2018-May",2.16626478921529,2.16626478921529,2.16626478921529,0,0
"159","Herbert River","Taeniopterygidae","2018-Nov",0.131094113762992,0.130195636581024,0.13199259094496,0.000458393865931117,0.00349667771323324
"160","Herbert River","Taeniopterygidae","2018-Oct",0.125206485228488,0.125206485228488,0.125206485228488,0,0
"161","Herbert River","Taeniopterygidae","2018-Sep",0.0558877052391753,0.0553977473928458,0.0563776630855047,0.000249967461922917,0.00447267356663087
"162","Herbert River","Tipulidae","2018-Apr",5.81172170325284,5.73146707269123,5.89197633381444,0.0409444326695989,0.00704514681883033
"163","Herbert River","Tipulidae","2018-May",1.50596402473906,1.50596402473906,1.50596402473906,0,0
"164","Herbert River","Tipulidae","2018-Nov",0.00574838486984662,0.00570826138743127,0.00578850835226198,2.04702623960518e-05,0.00356104590411637
"165","Herbert River","Tipulidae","2018-Oct",0.163553840814901,0.163553840814901,0.163553840814901,0,0
"166","Herbert River","Tipulidae","2019-Apr",0.438347674660677,0.438347674660677,0.438347674660677,0,0
"167","Herbert River","Tipulidae","2019-Jan",0.22083583695187,0.217680519976394,0.223991153927346,0.0016098100671961,0.00728962332117751
"168","Herbert River","UnId Insect","2018-Apr",1.04186421355296,1.04186421355296,1.04186421355296,0,0
"169","Herbert River","UnId Insect","2018-Aug",0.0539493359133779,0.0534202310574159,0.05447844076934,0.00026994670318619,0.00500370761967527
"170","Herbert River","UnId Insect","2018-Jun",0.0981450220290811,0.0981450220290811,0.0981450220290811,0,0
"171","Herbert River","UnId Insect","2018-May",0.0676941251515547,0.0676941251515547,0.0676941251515547,0,0
"172","Herbert River","UnId Insect","2018-Oct",0.0759290586089033,0.0753891049553692,0.0764690122624374,0.000275480702913728,0.00362813273285369
"173","Herbert River","UnId Insect","2019-Apr",0.0114138454391997,0.0114138454391997,0.0114138454391997,0,0
"174","Montana Creek","Acari","2018-Apr",0.0778288578091177,0.0775172967912209,0.0781404188270145,0.000158956322313053,0.00204238282287153
"175","Montana Creek","Acari","2018-Aug",0.469167911178856,0.467115814798149,0.471220007559563,0.00104696945768015,0.00223154532254663
"176","Montana Creek","Acari","2018-Jul",0.356483741095372,0.354016108848862,0.358951373341882,0.00125896938082058,0.0035316319811729
"177","Montana Creek","Acari","2018-Jun",0.79647078463535,0.792610267768581,0.800331301502118,0.00196961674055994,0.00247293030523611
"178","Montana Creek","Acari","2018-May",0.598803778179001,0.595348670150105,0.602258886207896,0.0017627792899735,0.00294383461529622
"179","Montana Creek","Acari","2018-Nov",0.377287043625182,0.375395185754652,0.379178901495713,0.000965216591755331,0.00255830834390971
"180","Montana Creek","Acari","2018-Oct",0.452936327432277,0.451632898033849,0.454239756830704,0.000665003335632027,0.00146820490067991
"181","Montana Creek","Acari","2018-Sep",0.513649159028365,0.506336252263277,0.520962065793453,0.00373100937792107,0.00726373111362387
"182","Montana Creek","Acari","2019-Apr",0.557757368930069,0.55587204233713,0.559642695523007,0.000961884398947184,0.00172455704313211
"183","Montana Creek","Ameletidae","2018-Apr",0.196484693192262,0.195668587285439,0.197300799099084,0.000416371637605595,0.00211910470398919
"184","Montana Creek","Ameletidae","2018-Aug",0.0462973735244193,0.0462973735244193,0.0462973735244193,0,0
"185","Montana Creek","Ameletidae","2018-Jul",0.794961618777692,0.794961618777692,0.794961618777692,0,0
"186","Montana Creek","Ameletidae","2018-Jun",0.794961618777692,0.794961618777692,0.794961618777692,0,0
"187","Montana Creek","Ameletidae","2018-Nov",0.538938335802553,0.529782058546929,0.548094613058177,0.00467148789028658,0.00866794506894763
"188","Montana Creek","Ameletidae","2018-Oct",0.0379612175994768,0.0377358730804711,0.0381865621184825,0.000114966624696684,0.00302852837624125
"189","Montana Creek","Ameletidae","2019-Apr",0.125018131204869,0.124028440777149,0.126007821632589,0.000504929931611429,0.00403885361863226
"190","Montana Creek","Ameletidae","2019-Jan",1.1289152773078,1.11902007995885,1.13881047465676,0.00504846271800839,0.00447195889672764
"191","Montana Creek","Amphizoidae","2018-Jul",0.0250562624290486,0.0250562624290486,0.0250562624290486,0,0
"192","Montana Creek","Baetidae","2018-Apr",6.4019271728745,6.38771235088834,6.41614199486066,0.00725233251751188,0.00113283583547164
"193","Montana Creek","Baetidae","2018-Aug",0.248312355751012,0.245860935456561,0.250763776045463,0.00125070259827464,0.00503681177882564
"194","Montana Creek","Baetidae","2018-Jul",2.78781301235843,2.76620050965282,2.80942551506405,0.0110265932274954,0.0039552843675721
"195","Montana Creek","Baetidae","2018-Jun",3.73705781487835,3.7171150427493,3.75700058700739,0.0101747063004371,0.00272265156292967
"196","Montana Creek","Baetidae","2018-May",4.68351136024786,4.66865167262258,4.69837104787315,0.00758133928646188,0.00161872977416258
"197","Montana Creek","Baetidae","2018-Nov",0.724944102038003,0.718088520469204,0.731799683606802,0.00349768407567013,0.00482476382087563
"198","Montana Creek","Baetidae","2018-Oct",0.142759795834839,0.141546866157661,0.143972725512018,0.000618830722918305,0.00433476889834052
"199","Montana Creek","Baetidae","2018-Sep",4.03887318238725,4.03100394744895,4.04674241732556,0.00401484483124038,0.000994050728987566
"200","Montana Creek","Baetidae","2019-Apr",8.59706816242653,8.58247810556308,8.61165821928997,0.00744377558470148,0.000865850478798632
"201","Montana Creek","Baetidae","2019-Jan",1.42285068018709,1.41921028697538,1.42649107339879,0.00185731053759977,0.00130534466016881
"202","Montana Creek","Brachycentridae","2018-Aug",0.0429149219114525,0.0426937822023226,0.0431360616205823,0.000112821417557235,0.00262895544328433
"203","Montana Creek","Brachycentridae","2018-Jul",0.0100976941832054,0.0100976941832054,0.0100976941832054,0,0
"204","Montana Creek","Brachycentridae","2018-Jun",0.0543771296762696,0.0543771296762696,0.0543771296762696,0,0
"205","Montana Creek","Brachycentridae","2018-May",0.0482612030737794,0.0477382014888133,0.0487842046587454,0.000266831881843873,0.00552891069532505
"206","Montana Creek","Brachycentridae","2018-Nov",0.599107987175832,0.590738446470798,0.607477527880866,0.00427005400861735,0.00712735283124198
"207","Montana Creek","Brachycentridae","2018-Oct",0.0100976941832054,0.0100976941832054,0.0100976941832054,0,0
"208","Montana Creek","Brachycentridae","2018-Sep",0.109816725206294,0.109816725206294,0.109816725206294,0,0
"209","Montana Creek","Capniidae","2018-Apr",17.6677018725282,17.6260487240621,17.7093550209943,0.0212512334966374,0.00120282952757321
"210","Montana Creek","Capniidae","2018-Jul",1.40580910219324,1.3852414682579,1.42637673612858,0.0104934682875917,0.00746436217493579
"211","Montana Creek","Capniidae","2018-Jun",0.545709577450843,0.5440687613776,0.547350393524086,0.000837127561468916,0.00153401661993796
"212","Montana Creek","Capniidae","2018-May",2.10271112347831,2.08322658498173,2.12219566197489,0.00994091466922823,0.00472766542119392
"213","Montana Creek","Capniidae","2018-Nov",0.424152690832847,0.418706914431139,0.429598467234555,0.00277839817358145,0.00655046692766682
"214","Montana Creek","Capniidae","2018-Oct",0.17087313119505,0.17087313119505,0.17087313119505,0,0
"215","Montana Creek","Capniidae","2019-Apr",3.44514659722327,3.4179987160427,3.47229447840385,0.013850718005419,0.00402035664217669
"216","Montana Creek","Capniidae","2019-Jan",10.356108686161,10.2819064508759,10.4303109214461,0.0378576138108858,0.00365558289876539
"217","Montana Creek","Ceratopogonidae","2018-Apr",0.132952635093109,0.132952635093109,0.132952635093109,0,0
"218","Montana Creek","Ceratopogonidae","2018-Aug",0.73610540844969,0.73610540844969,0.73610540844969,0,0
"219","Montana Creek","Ceratopogonidae","2018-Jun",0.0766348174578157,0.0766348174578157,0.0766348174578157,0,0
"220","Montana Creek","Ceratopogonidae","2018-Sep",0.132952635093109,0.132952635093109,0.132952635093109,0,0
"221","Montana Creek","Ceratopogonidae","2019-Apr",0.763678736511497,0.763196500039378,0.764160972983616,0.000246028174993181,0.000322161876755982
"222","Montana Creek","Chironomidae","2018-Apr",1.48685476837454,1.48448698242485,1.48922255432422,0.00120803273124999,0.000812475271253719
"223","Montana Creek","Chironomidae","2018-Aug",1.63276882613794,1.62747502037713,1.63806263189875,0.00270087360348548,0.00165416779169773
"224","Montana Creek","Chironomidae","2018-Jul",19.3511055315643,19.2140140933407,19.4881969697878,0.0699433810110971,0.00361443850828109
"225","Montana Creek","Chironomidae","2018-Jun",4.59409055423424,4.57309720239029,4.61508390607819,0.0107107040721734,0.00233140900157087
"226","Montana Creek","Chironomidae","2018-May",7.21478138110432,7.18691409887088,7.24264866333775,0.0142177495969415,0.00197064177636458
"227","Montana Creek","Chironomidae","2018-Nov",1.18144266373483,1.17564942984641,1.18723589762325,0.00295567976722402,0.00250175472576926
"228","Montana Creek","Chironomidae","2018-Oct",2.00342525274582,2.00067791855552,2.00617258693611,0.00140167638502685,0.00069963997064815
"229","Montana Creek","Chironomidae","2018-Sep",2.99693822165815,2.99321543101417,3.00066101230213,0.00189934963429577,0.000633763359074148
